name,address,zip,category,geoid,tier,reach_raw,need_composite,need_grounded,rank_score_composite,rank_score_grounded,rank_composite,rank_grounded,in_top50_both,greedy_pick_order,data_completeness
"LOWCUL HOLDINGS LLC., DBA MINT CLEANERS",7134 CAMPBELL RD Ste:A,75248,barbershop_beauty,48113013605,3.0,3641,0.330231,0.32199174913382267,0.07738856246459812,0.06293774582871178,2570,2786,False,,complete
PIEDMONT DALLAS GALLERIA LLC,13355 NOEL RD Ste:275,75240,barbershop_beauty,48113013628,3.0,3789,0.322714,0.3148723528120475,0.07735022133640343,0.06390207562713537,2571,2751,False,,complete
ROWLETT COUNTRY MART,8701 LIBERTY GROVE RD STE 800,75089,liquor_store,48113018143,2.0,3078,0.364638,0.3094155567514426,0.07726141961718004,0.050918473907500136,2572,3128,False,,complete
Peavy Wash & Dry,1169 Peavy Road,,laundromat,48113008200,2.0,3245,0.353026,0.4092685838042698,0.07724089519826488,0.07282761450685278,2573,2543,False,,complete
CARNELLS CAKERY LLC,3911 S LANCASTER RD Ste:100A,75216,convenience_corner_store,48113005700,2.0,2475,0.419155,0.5755256574076163,0.07720943306782897,0.07986118823099574,2574,2415,False,,complete
JOJO MOMMY,7801 INWOOD RD,75209,convenience_corner_store,48113007101,3.0,3871,0.318471,0.39197589666585364,0.07718806160230518,0.082921467032406,2575,2362,False,,complete
R & R SOLUTIONS,4234 S WESTMORELAND RD,75233,convenience_corner_store,48113010807,1.0,1899,0.503504,0.7808006040999902,0.07714736613841314,0.0843095862662664,2576,2333,False,,complete
GREAT CLOTHES,2811 CEDAR CREST BLVD,75203,convenience_corner_store,48113021100,1.0,1802,0.522503,0.7212350348395278,0.07703404288380462,0.07366054621549079,2577,2527,False,,complete
AMERICA70S,2802 GREENVILLE AVE,75206,convenience_corner_store,48113001001,3.0,4938,0.279548,0.30819551754975927,0.07697754441665944,0.08133193150468901,2578,2395,False,,complete
MAB WIRELESS CELLPHONE,11411 E NORTHWEST HWY Ste:230B,75238,convenience_corner_store,48113013010,2.0,2768,0.388695,0.4358994882069612,0.07692424722002844,0.06647806872563154,2579,2679,False,,complete
Polk-Wisdom,7151 Library Lane,75232,library,48113011101,2.0,2542,0.410787,0.5496725330650525,0.07692157226539569,0.07813977575293136,2580,2442,False,,complete
H & H Food Store ,"2317 W Grauwyler Rd Irving, Texas 75061",75061,liquor_store,48113014501,3.0,3763,0.322853,0.34054702810369103,0.07687792001969648,0.06917248642371611,2581,2618,False,,complete
7-ELEVEN CONVENIENCE STORE #32804 A,8509 LAKEVIEW PARKWAY,75088,liquor_store,48113018149,1.0,2182,0.454954,0.39377206529744674,0.07680152506828059,0.046972647127991575,2582,3222,False,,complete
FAMILY DOLLAR,4947 SINGLETON BLVD,75212,grocery_food_mart,48113010601,2.0,2346,0.432942,0.5590604492827375,0.07680101216741737,0.07341623642744247,2583,2531,False,,complete
Family Dollar #25209,4947 SINGLETON BOULEVARD,75212,liquor_store,48113010601,2.0,2346,0.432942,0.5590604492827375,0.07680101216741737,0.07341623642744247,2584,2532,False,,complete
Boardroom Salon for Men,,,barbershop_beauty,48113007822,3.0,3677,0.326831,0.42987960707786643,0.07675613468338754,0.08700123537214044,2585,2291,False,,complete
THE INTERIOR,7807 INWOOD RD,75209,grocery_food_mart,48113007101,3.0,3849,0.318471,0.39197589666585364,0.07674937977454731,0.0824502006219919,2586,2368,False,,complete
DISCOUNT FOOD MART,3627 BONNIE VIEW RD STE B,75216,liquor_store,48113008802,2.0,3394,0.342381,0.5812496998953245,0.07674860841099974,0.11066266022086016,2587,1798,False,,complete
NEW QUICK WAY MART NO.3,3322 SYLVAN AVE,75212,convenience_corner_store,48113010102,3.0,3883,0.316827,0.5989262711328857,0.07671370253359534,0.13066251459137945,2588,1405,False,,complete
Urban Mart,3322 Sylvan Ave,75212,liquor_store,48113010102,3.0,3883,0.316827,0.5989262711328857,0.07671370253359534,0.13066251459137945,2589,1406,False,,complete
AVARA,4239 W LOVERS LN,75209,convenience_corner_store,48113007302,2.0,2429,0.422574,0.3142463582485449,0.07670283267970839,0.04087561495074086,2590,3404,False,,complete
1ST STOP,1800 VALLEY VIEW LN STE 158,75061,liquor_store,48113014409,2.0,2379,0.428399,0.6729114653474716,0.07667311002996814,0.09045355135018347,2591,2211,False,,complete
Urban Air North Dallas,14902 Preston Rd STE 1100,75254,liquor_store,48113013606,3.0,4695,0.285883,0.4089815303784432,0.07651446804902222,0.1052903635717893,2592,1894,False,,complete
FRIENDLY FOOD MART DELI,2200 CEDAR CREST BLVD,75203,convenience_corner_store,48113005500,2.0,2395,0.425723,0.4937169993128214,0.07647230017508887,0.06570221988968421,2593,2700,False,,complete
NIKE DALLAS FOOTBALL WAREHOUSE,423 SINGLETON BLVD Ste:100,75212,grocery_food_mart,48113010102,3.0,3868,0.316827,0.5989262711328857,0.07641735807364068,0.1301577662733597,2594,1415,False,,complete
QuikTrip #982,12631 LAKE JUNE ROAD,75180,liquor_store,48113017203,2.0,2544,0.408505,0.6123845036373143,0.07633309566120695,0.08762842130616674,2595,2272,False,,complete
K S BEAUTY SUPPLY,9191 FOREST LN Ste:4A,75243,convenience_corner_store,48113007810,3.0,5030,0.275834,0.41137918387582734,0.07632328503480017,0.11351573096871284,2596,1745,False,,complete
HAPPY'S MARKET # 7 GREENFOREST,9100 FOREST LN,75243,liquor_store,48113007810,3.0,5030,0.275834,0.41137918387582734,0.07632328503480017,0.11351573096871284,2597,1746,False,,complete
NORTH HAVEN GARDENS,7700 NORTHHAVEN RD,75230,liquor_store,48113013101,3.0,3876,0.316204,0.2791154535432948,0.07630545938217512,0.057179846852282945,2598,2948,False,,complete
CVS/PHARMACY #6963,7102 CAMPBELL RD,75248,liquor_store,48113013605,3.0,3585,0.330231,0.32199174913382267,0.07619829619214069,0.06196973875197247,2599,2826,False,,complete
7-Eleven,377 West Campbell Road,75080,convenience_corner_store,48113019211,2.0,3050,0.363542,0.5110738878914002,0.07618488899934951,0.08679901940259448,2600,2295,False,,complete
LA SUPREME HAIR LLC,5301 ALPHA RD Ste:49,75240,convenience_corner_store,48113013626,3.0,8276,0.222436,0.4933660860446714,0.07617359333042595,0.22686454032741848,2601,314,False,,complete
CVS/PHARMACY #7413,10014 GARLAND RD,75218,liquor_store,48113008200,2.0,3200,0.353026,0.4092685838042698,0.0761697579767173,0.07181767840429241,2602,2564,False,,complete
Family Mart,8020 S Polk St,75232,liquor_store,48113011104,2.0,3129,0.357811,0.6487003123523629,0.07615351820282931,0.11449334382954045,2603,1720,False,,complete
WALGREENS #04418,313 N DENTON TAPP ROAD,75019,liquor_store,48113020000,2.0,2545,0.407718,0.32465565956773157,0.07613919129874748,0.04439307377434007,2604,3296,False,,complete
EARTH AND ROOTS CBD AND COFFEE,7517 CAMPBELL RD Ste:605,75248,convenience_corner_store,48113013618,2.0,3126,0.357906,0.5012558138433134,0.07611370309950788,0.08714833284552861,2605,2287,False,,complete
CVS/PHARMACY # 10909,6474 E NORTHWEST HWY,75214,liquor_store,48113007903,3.0,4359,0.296199,0.27860540039162973,0.07606566459001853,0.06417382331649549,2606,2746,False,,complete
Mack Hair Salon etc,,,barbershop_beauty,48113016805,2.0,2381,0.425857,0.5130695317870111,0.07606094809319654,0.06804092599419402,2607,2642,False,,complete
EC Mart,2307 Ann Arbor Ave,75216,liquor_store,48113008703,2.0,2504,0.411662,0.6620018349122145,0.07601661838907733,0.09359205761159876,2608,2125,False,,complete
IREPAIR DFW,9410 WALNUT ST Ste:118,75243,convenience_corner_store,48113019016,2.0,2672,0.39444,0.6045154721104758,0.0759724302134003,0.09079497009159057,2609,2197,False,,complete
WALGREENS #10193,731 W BELT LINE RD,75115,liquor_store,48113016618,2.0,2472,0.41496,0.47942478486121,0.07595656024684788,0.06572689795564156,2610,2699,False,,complete
COLOR NEW SPA NAILS,5030 LEMMON AVE,75209,barbershop_beauty,48113000611,3.0,4539,0.289765,0.30780431061437635,0.07594195062125708,0.07465522798848989,2611,2510,False,,complete
CVS/PHARMACY #10910,3030 SYLVAN AVE,75212,liquor_store,48113010102,3.0,3841,0.316827,0.5989262711328857,0.07588393804572231,0.12924921930092415,2612,1426,False,,complete
MY BEER STORE 10,2315 LAKELAND DR,75228,convenience_corner_store,48113012210,2.0,2634,0.397784,0.48651909514032615,0.07587665704458424,0.07113842244649933,2613,2578,False,,complete
YADO EVENTS LLC,2311 LAKELAND DR,75228,other_storefront,48113012210,2.0,2634,0.397784,0.48651909514032615,0.07587665704458424,0.07113842244649933,2614,2579,False,,complete
BUY AND RIDE,110 N STORY RD,75061,liquor_store,48113015202,3.0,3739,0.32156,0.31444810305207505,0.07584714053895728,0.06296508522601076,2615,2785,False,,complete
Quality Licensing Corp (Store ,7075 W Wheatland Rd,75249,liquor_store,48113016528,2.0,2657,0.39545,0.454697993956261,0.07584593944765945,0.06676362429027669,2616,2673,False,,complete
13209,13209 C F HAWN FWY,75253,other_storefront,48113017101,1.0,2036,0.472895,0.6514233489023185,0.07574616893878974,0.07482694494884849,2617,2507,False,,complete
DALLAS LDS BOOK LLC,13536 PRESTON RD Ste:100,75240,convenience_corner_store,48113013608,3.0,4218,0.300265,0.3067846238166986,0.07552245159880067,0.06912143050925172,2618,2619,False,,complete
7-Eleven Convenience Store #27644J,801 N. Belt Line Rd.,75061,liquor_store,48113014408,2.0,3352,0.341595,0.6094235221503563,0.07550432656768573,0.11487360954358318,2619,1703,False,,complete
CELL PHONE ACCESSORIES,2827 CEDAR CREST BLVD,75203,convenience_corner_store,48113021100,1.0,1766,0.522503,0.7212350348395278,0.07549507199378411,0.07218897037544769,2620,2554,False,,complete
THE SOUL FOOD PROJECT,2839 CEDAR CREST BLVD Ste:100,75203,convenience_corner_store,48113021100,1.0,1766,0.522503,0.7212350348395278,0.07549507199378411,0.07218897037544769,2621,2555,False,,complete
The Soulfood Project,2839 Cedar Crest Blvd #100,75203,liquor_store,48113021100,1.0,1766,0.522503,0.7212350348395278,0.07549507199378411,0.07218897037544769,2622,2556,False,,complete
Judy's Cafe,3443 W Campbell Rd Suite  400,75044,liquor_store,48113019031,2.0,2775,0.383453,0.37501123415071136,0.0754925958050046,0.05666205734655492,2623,2957,False,,complete
North Oak Cliff,302 West Tenth Street,75208,library,48113004700,3.0,4632,0.285742,0.6081314243235885,0.07541474375902657,0.15838577384569683,2624,897,False,,complete
REDBIRD FADE FACTORY,7163 S WESTMORELAND RD,75237,barbershop_beauty,48113010904,2.0,3069,0.359797,0.5191471709630978,0.07537461474427881,0.08880380074093124,2625,2250,False,,complete
SPEEDY LAUNDRY,3232 SYLVAN AVE,75212,laundromat,48113010102,3.0,3815,0.316827,0.5989262711328857,0.07537027431513424,0.12837432221635658,2626,1438,False,,complete
D JACKSON BBQ & CATERING,3627 BONNIE VIEW RD Ste:F,75216,convenience_corner_store,48113008802,2.0,3333,0.342381,0.5812496998953245,0.07536921385794405,0.10867373203185825,2627,1824,False,,complete
NATUREPEDIC ORGANIC GALLERY,5450 W LOVERS LN Ste:230,75209,convenience_corner_store,48113007101,3.0,3775,0.318471,0.39197589666585364,0.07527381362663448,0.0808650317869627,2628,2403,False,,complete
ARAPAHO FOOD MART,555 W ARAPAHO ROAD,75080,liquor_store,48113019203,3.0,3699,0.321951,0.34861782877570946,0.07519740973187311,0.06976008605223985,2629,2609,False,,complete
Cosmo Nails & Spa,6060 East Mockingbird Lane,75206,barbershop_beauty,48113000202,3.0,4582,0.286646,0.31389041682189395,0.07506373734792085,0.07701028491951244,2630,2467,False,,complete
QuikTrip,15659,,convenience_corner_store,48113013607,3.0,3992,0.30824,0.3759563673901495,0.0750349932119678,0.08173463226395686,2631,2386,False,,complete
WALGREENS #06120,9937 GARLAND RD,75218,liquor_store,48113008200,2.0,3152,0.353026,0.4092685838042698,0.07502721160706655,0.07074041322822804,2632,2585,False,,complete
BIKE MART,5427 W LOVERS LN,75209,grocery_food_mart,48113007301,3.0,3836,0.314476,0.2774359530778855,0.0747769691987214,0.05620906477797573,2633,2966,False,,complete
THE PILATES BARRE,5425 W LOVERS LN,75209,barbershop_beauty,48113007301,3.0,3836,0.314476,0.2774359530778855,0.0747769691987214,0.05620906477797573,2634,2967,False,,complete
KONNECT GENERAL STORE LLC,3160 W Pleasant Run Rd,75146,liquor_store,48113016805,2.0,2340,0.425857,0.5130695317870111,0.07475120476189832,0.06686928468140024,2635,2672,False,,complete
Popshelf Store #24469,727 N J Elmer Weaver Fwy Ste 28a,75104,liquor_store,48113016522,1.0,1974,0.478808,0.5955516400176051,0.07474442011643437,0.06603124965634127,2636,2684,False,,complete
ALDI (TEXAS) LLC #23,13548 PRESTON RD,75240,liquor_store,48113013608,3.0,4173,0.300265,0.3067846238166986,0.07471673554333694,0.06838400415246738,2637,2630,False,,complete
GOBOOZE,650 N COIT RD STE 2330,75080,liquor_store,48113019215,2.0,3349,0.339296,0.3446654606523758,0.07457602664695362,0.062377232018631615,2638,2810,False,,complete
MURPHY USA #7667,7035 W WHEATLAND RD,75249,liquor_store,48113016528,2.0,2611,0.39545,0.454697993956261,0.07453283699579934,0.06560776176963208,2639,2701,False,,complete
Dollar General Store #25807,325 W Spring Valley Rd,75081,liquor_store,48113019040,3.0,3674,0.321443,0.546747214286986,0.0744805344109774,0.11230179854265333,2640,1764,False,,complete
TARGET STORE T-0055,6464 E NORTHWEST HWY STE 212,75214,liquor_store,48113007903,3.0,4265,0.296199,0.27860540039162973,0.07442534055435399,0.0627899418318085,2641,2792,False,,complete
BLACK HORSE SMOKING SHOP,3744 W LEDBETTER DR Ste:100,75237,convenience_corner_store,48113010903,2.0,2506,0.405548,0.661845259511921,0.07436449562130604,0.09364362605737493,2642,2124,False,,complete
IVORY AUSTIN BEAUTY SALON,2411 ANN ARBOR AVE,75216,barbershop_beauty,48113008703,2.0,2447,0.411662,0.6620018349122145,0.07428620814619497,0.09146156748226124,2643,2179,False,,complete
ALDI (TEXAS) LLC #43,3128 FOREST LANE #245,75243,liquor_store,48113009607,2.0,3091,0.354574,0.44816377972576193,0.074110134690576,0.07647548102869027,2644,2476,False,,complete
365 Food & Fuel #16,3232 Sylvan Ave Ste 110,75212,liquor_store,48113010102,3.0,3748,0.316827,0.5989262711328857,0.07404660239400343,0.1261197797292017,2645,1470,False,,complete
May Nails Spa,12817 Preston Road,75230,barbershop_beauty,48113009604,2.0,3228,0.345158,0.49873989688073317,0.07399696548509337,0.08951205253389315,2646,2228,False,,complete
DOLLAR GENERAL STORE #9628,327 S HAMPTON RD,75115,liquor_store,48113016632,1.0,2221,0.438072,0.4269590360416011,0.07398261242172599,0.05216763078998991,2647,3097,False,,complete
QUALITY LICENSING CORP. (STORE #3225),2501 LAKEVIEW PKWY,75088,liquor_store,48113018156,2.0,2961,0.363293,0.40528103083099554,0.07387936608163585,0.06575611197240504,2648,2698,False,,complete
JAVA  MAMA,10233 E NORTHWEST HWY Ste:450,75238,other_storefront,48113013005,3.0,4233,0.296162,0.357198762022096,0.07384942342559682,0.08197721479176909,2649,2381,False,,complete
MOUNTAIN MIKES PIZZA,3172 S State Hwy 161 Ste 300,75052,liquor_store,48113016418,1.0,1989,0.471823,0.45304322993428703,0.07375924465475331,0.049784006025517906,2650,3157,False,,complete
SWIFT-T,2908 SAMUELL BLVD STE 100,75223,liquor_store,48113001202,2.0,2444,0.40997,0.4295871456775767,0.0737328470290703,0.05778507404466843,2651,2925,False,,complete
DALLAS PRINTING,6162 SHERRY LN,75225,grocery_food_mart,48113007301,3.0,3781,0.314476,0.2774359530778855,0.0737048280866438,0.05540314753011633,2652,2992,False,,complete
"PACIORETTY ACADEMIC SUPPORT SERVICES, LLC",6170 SHERRY LN Ste:340,75225,barbershop_beauty,48113007301,3.0,3781,0.314476,0.2774359530778855,0.0737048280866438,0.05540314753011633,2653,2993,False,,complete
SHINE WINDOW OF DALLAS,6160 SHERRY LN Ste:120,75225,convenience_corner_store,48113007301,3.0,3781,0.314476,0.2774359530778855,0.0737048280866438,0.05540314753011633,2654,2994,False,,complete
SEAGOVILLE EXPRESS,16201 SEAGOVILLE RD,75253,grocery_food_mart,48113017007,1.0,1725,0.522235,0.6252791841050173,0.07369067378912972,0.06073221333204424,2655,2857,False,,complete
SENSEI'S BARBERSHOP,8020 S POLK ST Ste:A,75232,barbershop_beauty,48113011104,2.0,3022,0.357811,0.6487003123523629,0.07354935506837654,0.1105781032447655,2656,1801,False,,complete
THE GAS PIPE #6,5506 E R L THORNTON FWY,75223,other_storefront,48113002500,1.0,1640,0.540924,0.5882942073267108,0.07348595390360706,0.05415548917913969,2657,3027,False,,complete
"Restaurante El Emperador, Inc.",10229 HARRY HINES BLVD,75220,liquor_store,48113009900,2.0,2239,0.433542,0.5594792586308812,0.07344833383264163,0.07012316453746403,2658,2599,False,,complete
UpTown Barbers,,,barbershop_beauty,48113013720,2.0,3003,0.358655,0.5211713853663278,0.07337027351850572,0.08725323260439857,2659,2285,False,,complete
Bookmarks in NorthPark Center,8687 North Central Expressway,75225,library,48113007801,2.0,3230,0.343253,0.3550615112287843,0.0733549405998493,0.062144977979875594,2660,2816,False,,complete
Family Dollar #31581,200 E CAMP WISDOM RD,75241,liquor_store,48113011201,2.0,2585,0.393916,0.5700953574137624,0.07334735049433312,0.08258110950581354,2661,2366,False,,complete
T-MOBILE,7615 CAMPBELL RD Ste:100,75248,grocery_food_mart,48113013618,2.0,3012,0.357906,0.5012558138433134,0.07333796344712659,0.08397017867265905,2662,2343,False,,complete
INTERNET CAFE 777,12809 AUDELIA RD Ste:B,75243,other_storefront,48113019019,2.0,2604,0.391859,0.45116081705434846,0.07328765578730558,0.06488760341907185,2663,2721,False,,complete
Caesar Nails,,,barbershop_beauty,48113014306,2.0,2519,0.400275,0.6135505850730318,0.07326536941753926,0.08694086135827865,2664,2293,False,,complete
W & W GROCERY,300 N MAIN ST,75141,liquor_store,48113016902,1.0,1808,0.502355,0.6589115261247336,0.07321823217369057,0.0672474998240317,2665,2661,False,,complete
SUNNY FOOD MART #7,2449 S BELT LINE RD,75253,convenience_corner_store,48113017102,1.0,1525,0.569215,0.727607884670946,0.07315609649230635,0.06291185902517865,2666,2788,False,,complete
Classic Cuts & Styles,,,barbershop_beauty,48113016805,2.0,2288,0.425857,0.5130695317870111,0.07309006687830058,0.06538330057736913,2667,2710,False,,complete
WALNUT BEVERAGE,2215 W WALNUT STREET,75042,liquor_store,48113018900,2.0,2618,0.389588,0.6402151487122754,0.07301701964468113,0.09448269218767219,2668,2105,False,,complete
OCEAN CRAWFISH SEAFOOD & GRILL,1610 E Belt Line Rd,75081,liquor_store,48113019024,2.0,2694,0.38254,0.506965510587835,0.0730140625274985,0.07601371831434524,2669,2484,False,,complete
DUNCANVILLE MART,4307 DUNCANVILLE RD Ste:120,75236,convenience_corner_store,48113016533,1.0,1921,0.480079,0.6676805226525897,0.07301055427665074,0.07244585309940271,2670,2549,False,,complete
LAUNDRY BRIGHT & CLEAN,13305 KLEBERG RD,75253,laundromat,48113017102,1.0,1520,0.569215,0.727607884670946,0.07291624043823322,0.06270559063493217,2671,2799,False,,complete
Sid's Food Mart,13317 Kleberg Rd,75253,liquor_store,48113017102,1.0,1520,0.569215,0.727607884670946,0.07291624043823322,0.06270559063493217,2672,2800,False,,complete
BELTLINE SWIFT FOOD MART,862 BELT LINE ROAD,75040,liquor_store,48113019026,3.0,3859,0.309116,0.48114655654816235,0.07291299031469435,0.10299783048680868,2673,1931,False,,complete
GATEWAY #12,108 IH 45 NORTH,75141,liquor_store,48113016902,1.0,1800,0.502355,0.6589115261247336,0.07289425769504593,0.06694994451507583,2674,2670,False,,complete
